FlightHistoryId,CutoffTime,ArrivalAirport,ScheduledArrivalTime,CurrentLatitude,CurrentLongitude,CurrentAltitude,CurrentGroundSpeed,StandardPassengerCount,PremiumPassengerCount,FuelRemainingPounds,FuelCost,CrewDelayCost,OtherHourlyCosts,NonarrivalPenalty,DelayCostProportion30m,DelayCostProportion2h,MaxStandardDelayCost,MaxPremiumDelayCost,FreeAltitudeChanges,AltitudeChangeCost,TurbulenceCostPer6Minutes
324485403,2014-01-19 18:43:45+00:00,KMSP,2014-01-19 20:16:00+00:00,43.720001,-82.800003,36000,370,101,16,18770.58056,10,890.88,1323.03,100000,0.194,0.557,21.88,148.81,5,100,40
324491240,2014-01-19 18:43:45+00:00,KATL,2014-01-19 20:41:00+00:00,39.470001,-77,32000,456,119,15,20458.08056,5.35,876.37,1098.7,100000,0.284,0.414,38.56,194.18,5,100,40
324463417,2014-01-19 18:43:45+00:00,KDEN,2014-01-19 20:39:00+00:00,37.52,-93.150002,34000,400,143,16,21291.41389,2.29,856.19,1805.98,100000,0.09,0.377,39.16,110.7,5,100,40
324482302,2014-01-19 18:43:45+00:00,KIAD,2014-01-19 20:41:00+00:00,33.98,-90.279999,29000,467,143,12,20812.24722,8.03,756.12,1397.83,100000,0.264,0.378,31.5,41.18,5,100,40
324497532,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 19:35:00+00:00,37.380001,-75.720001,39000,461,123,15,15895.58056,3.26,717.3,1542.86,100000,0.261,0.533,29.18,111.6,5,100,40
324507531,2014-01-19 18:43:45+00:00,KSTL,2014-01-19 19:42:00+00:00,37.799999,-96.620003,37000,485,111,15,15666.41389,4.01,420.45,1710.24,100000,0.245,0.654,11.47,189.88,5,100,40
324482649,2014-01-19 18:43:45+00:00,KTUS,2014-01-19 21:00:00+00:00,30.08,-96.220001,20500,369,112,16,22083.08056,1.62,985.87,1953.79,100000,0.126,0.485,32.62,174.63,5,100,40
324515826,2014-01-19 18:43:45+00:00,KDEN,2014-01-19 19:47:00+00:00,40.82,-110.730003,26700,372,134,15,14583.08056,4.92,583.44,1448.71,100000,0.214,0.874,17.17,73.38,5,100,40
324448507,2014-01-19 18:43:45+00:00,KPHX,2014-01-19 19:25:00+00:00,34.77,-109.43,36000,382,127,12,12333.08056,9.66,693.34,1438.79,100000,0.094,0.841,20.15,119.07,5,100,40
324490035,2014-01-19 18:43:45+00:00,KBNA,2014-01-19 22:07:00+00:00,33.630001,-117.029999,29000,495,140,12,28687.24722,7.95,859.22,1482.17,100000,0.188,0.491,8.58,137.45,5,100,40
324512979,2014-01-19 18:43:45+00:00,KMSP,2014-01-19 19:45:00+00:00,45.369999,-99.300003,35000,521,119,13,16499.74722,5.28,418.9,1831.5,100000,0.095,0.589,10.11,182.46,5,100,40
324520982,2014-01-19 18:43:45+00:00,KHOU,2014-01-19 19:35:00+00:00,29.1,-90.419998,35300,437,117,14,16062.24722,5.42,901.59,1965.86,100000,0.108,0.642,3.49,179.7,5,100,40
324469099,2014-01-19 18:43:45+00:00,KPHX,2014-01-19 20:35:00+00:00,32.700001,-100.699997,32000,400,118,12,19916.41389,2.01,490.93,1892.39,100000,0.203,0.828,10.71,197.9,5,100,40
324516986,2014-01-19 18:43:45+00:00,KLGA,2014-01-19 20:35:00+00:00,39.43,-87.269997,36200,467,135,12,20312.24722,4.52,351.99,1129.06,100000,0.178,0.832,11.61,107.73,5,100,40
324513411,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 20:23:00+00:00,40.27,-85.07,39000,502,105,12,22083.08056,5.38,516.16,1381.42,100000,0.283,0.524,1.85,108.08,5,100,40
324496566,2014-01-19 18:43:45+00:00,KATL,2014-01-19 19:15:00+00:00,34.5,-86.800003,30700,479,138,14,11666.41389,8.48,604.21,1369.77,100000,0.291,0.563,27.51,129.72,5,100,40
324491257,2014-01-19 18:43:45+00:00,KATL,2014-01-19 19:45:00+00:00,35.18,-82.629997,33100,480,113,15,15228.91389,3.01,810.97,1477.53,100000,0.1,0.846,16.59,86.37,5,100,40
324512486,2014-01-19 18:43:45+00:00,KDTW,2014-01-19 19:43:00+00:00,39.119999,-85.25,21800,390,138,15,14187.24722,2.56,546.17,1067.01,100000,0.224,0.539,9.67,50.07,5,100,40
324481910,2014-01-19 18:43:45+00:00,KLAX,2014-01-19 19:22:00+00:00,34.880001,-110.18,32000,430,109,12,23645.58056,8.45,740.66,1544.98,100000,0.054,0.39,5.95,136.65,5,100,40
324491475,2014-01-19 18:43:45+00:00,KORD,2014-01-19 20:29:00+00:00,41.93,-77.169998,34000,381,109,15,19208.08056,1.63,301.71,1982.42,100000,0.044,0.525,10.1,172.05,5,100,40
324469055,2014-01-19 18:43:45+00:00,KORD,2014-01-19 19:45:00+00:00,39.279999,-91.169998,35000,452,118,13,14833.08056,4.35,824.91,1735.44,100000,0.235,0.358,10.23,91.07,5,100,40
324515778,2014-01-19 18:43:45+00:00,KATL,2014-01-19 21:38:00+00:00,40.5,-108.120003,39000,484,131,14,26645.58056,8.91,728.19,1165.38,100000,0.258,0.637,35.42,117.2,5,100,40
324513692,2014-01-19 18:43:45+00:00,KSLC,2014-01-19 20:15:00+00:00,38.200001,-121.529999,21000,396,140,14,17062.24722,3.77,485.43,1060.89,100000,0.083,0.572,20.95,54.88,5,100,40
324497714,2014-01-19 18:43:45+00:00,KSDF,2014-01-19 19:25:00+00:00,32.869999,-82.650002,37000,359,127,13,14187.24722,7.89,799.47,1010.25,100000,0.099,0.527,18.75,124.42,5,100,40
324463067,2014-01-19 18:43:45+00:00,KIAH,2014-01-19 19:52:00+00:00,34.25,-91.43,38000,425,106,13,18103.91389,1.7,967.39,1830.23,100000,0.244,0.388,5.21,184.51,5,100,40
324497384,2014-01-19 18:43:45+00:00,KCLT,2014-01-19 20:11:00+00:00,28.780001,-81.349998,32900,428,109,14,17145.58056,2.96,504.32,1833.11,100000,0.054,0.852,34.65,43.16,5,100,40
324502406,2014-01-19 18:43:45+00:00,KSEA,2014-01-19 19:50:00+00:00,43.68,-122.5,38000,428,136,16,14499.74722,1.83,948.75,1565.24,100000,0.076,0.852,38.01,127.84,5,100,40
324503239,2014-01-19 18:43:45+00:00,KBWI,2014-01-19 19:30:00+00:00,41.779999,-85.480003,30500,443,100,14,16562.24722,4.31,544.09,1127.54,100000,0.051,0.552,14.3,124.97,5,100,40
324505125,2014-01-19 18:43:45+00:00,KDTW,2014-01-19 19:45:00+00:00,33.619999,-82.150002,35000,415,113,15,18874.74722,6.55,864.88,1036.9,100000,0.13,0.65,8.28,173.4,5,100,40
324481084,2014-01-19 18:43:45+00:00,KBOS,2014-01-19 20:55:00+00:00,35.380001,-87.949997,37000,441,130,15,23103.91389,1.31,583.1,1962.2,100000,0.139,0.416,2.26,189.24,5,100,40
324499291,2014-01-19 18:43:45+00:00,KSEA,2014-01-19 21:29:00+00:00,45.970001,-100.019997,36000,368,121,16,25853.91389,9.2,538.44,1681.02,100000,0.025,0.674,24.43,80.76,5,100,40
324496102,2014-01-19 18:43:45+00:00,KMCO,2014-01-19 20:15:00+00:00,34.580002,-85.279999,33000,507,120,13,17749.74722,2.92,371.63,1441.92,100000,0.16,0.656,33.08,79.46,5,100,40
324511574,2014-01-19 18:43:45+00:00,KHOU,2014-01-19 20:05:00+00:00,31.629999,-103.519997,37000,527,118,12,18103.91389,7.76,595.93,1450.18,100000,0.267,0.646,13.9,177.48,5,100,40
324503115,2014-01-19 18:43:45+00:00,KABQ,2014-01-19 19:02:00+00:00,40.18,-94.129997,38000,398,110,12,22187.24722,6,403.49,1776.13,100000,0.011,0.477,9.4,158.43,5,100,40
324507220,2014-01-19 18:43:45+00:00,KFLL,2014-01-19 21:07:00+00:00,33.049999,-97.93,35000,490,134,14,24541.41389,4.41,999.26,1191.78,100000,0.199,0.781,14.28,129.3,5,100,40
324464593,2014-01-19 18:43:45+00:00,KLAX,2014-01-19 20:55:00+00:00,37.830002,-105.529999,28500,406,116,16,21187.24722,1.03,902.56,1364.52,100000,0.141,0.89,37.8,144.29,5,100,40
324507379,2014-01-19 18:43:45+00:00,KORD,2014-01-19 20:26:00+00:00,37.950001,-99.550003,33000,482,137,13,20333.08056,6.38,428.75,1440.77,100000,0.252,0.58,38.18,184.45,5,100,40
324505113,2014-01-19 18:43:45+00:00,KCLE,2014-01-19 19:51:00+00:00,34.099998,-82.080002,29000,313,101,13,16562.24722,5.55,828.69,1357.73,100000,0.192,0.572,32.96,42.45,5,100,40
324513518,2014-01-19 18:43:45+00:00,KMKE,2014-01-19 19:10:00+00:00,43.099998,-90.129997,27000,382,101,14,14603.91389,4.74,310.15,1408.83,100000,0.059,0.881,13.98,193.73,5,100,40
324452487,2014-01-19 18:43:45+00:00,KSAN,2014-01-19 21:20:00+00:00,34.830002,-100.379997,38000,418,139,15,26916.41389,1.42,328.83,1363.09,100000,0.15,0.56,35.19,139.16,5,100,40
324473166,2014-01-19 18:43:45+00:00,KDTW,2014-01-19 19:43:00+00:00,42.380001,-78.370003,35600,385,105,14,14916.41389,7.76,738.77,1990.68,100000,0.102,0.427,2.77,127.41,5,100,40
324471189,2014-01-19 18:43:45+00:00,KLAX,2014-01-19 22:26:00+00:00,42.380001,-90.550003,30000,397,112,13,32812.24722,3.21,726.9,1347.62,100000,0.104,0.606,14.01,72.57,5,100,40
324503395,2014-01-19 18:43:45+00:00,KDEN,2014-01-19 19:47:00+00:00,40.77,-100.699997,36000,392,122,13,15228.91389,8.27,314.53,1956.73,100000,0.12,0.468,5.37,67.38,5,100,40
324490418,2014-01-19 18:43:45+00:00,KORD,2014-01-19 21:55:00+00:00,36.150002,-112.82,35000,490,144,14,28228.91389,4.54,497.53,1075.64,100000,0.155,0.833,13.64,183.76,5,100,40
324495581,2014-01-19 18:43:45+00:00,KPHL,2014-01-19 19:24:00+00:00,36.900002,-76.449997,29000,389,112,14,13520.58056,8.37,317.16,1538,100000,0.032,0.79,38.92,127.17,5,100,40
324463434,2014-01-19 18:43:45+00:00,KDTW,2014-01-19 19:20:00+00:00,40.82,-82.050003,30000,413,138,16,12812.24722,8.96,790.79,1184.8,100000,0.196,0.808,17.19,162.88,5,100,40
324468828,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 20:20:00+00:00,33.700001,-94.18,37000,469,136,14,25958.08056,2.74,957.03,1971.17,100000,0.048,0.483,35.24,147.17,5,100,40
324467948,2014-01-19 18:43:45+00:00,KFLL,2014-01-19 20:44:00+00:00,32.220001,-93.57,39000,477,104,13,22020.58056,4.6,636.62,1832.12,100000,0.12,0.432,25.64,90.47,5,100,40
324515254,2014-01-19 18:43:45+00:00,KSNA,2014-01-19 19:30:00+00:00,35.900002,-120.230003,41000,450,142,15,12666.41389,1.46,441.71,1489.08,100000,0.081,0.385,23.41,182.24,5,100,40
324481152,2014-01-19 18:43:45+00:00,KLAX,2014-01-19 20:50:00+00:00,31.700001,-105.029999,38000,373,109,15,23562.24722,9.96,321.49,1477.49,100000,0.273,0.493,31.36,77.99,5,100,40
324473067,2014-01-19 18:43:45+00:00,KBNA,2014-01-19 21:01:00+00:00,40.43,-75.599998,28700,395,117,14,21187.24722,1.78,790.23,1137.53,100000,0.03,0.469,11.44,87.03,5,100,40
324502383,2014-01-19 18:43:45+00:00,KPHX,2014-01-19 19:30:00+00:00,34.27,-116.169998,41000,476,136,13,13478.91389,8.17,996.06,1346.84,100000,0.29,0.657,33.33,170.18,5,100,40
324483504,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 19:40:00+00:00,41.77,-77.730003,35000,455,141,15,14478.91389,7.43,414.22,1594.57,100000,0.085,0.419,28.65,145.17,5,100,40
324507252,2014-01-19 18:43:45+00:00,KIND,2014-01-19 19:55:00+00:00,38.380001,-94.019997,37000,465,122,16,17791.41389,1.07,629.1,1669.56,100000,0.228,0.623,39.45,105.18,5,100,40
324491597,2014-01-19 18:43:45+00:00,KPHX,2014-01-19 19:19:00+00:00,33.52,-114.379997,26900,485,141,14,11228.91389,1.27,902.95,1053.97,100000,0.191,0.678,6.11,170.1,5,100,40
324473285,2014-01-19 18:43:45+00:00,KMDW,2014-01-19 19:20:00+00:00,41.380001,-82.769997,38000,370,112,13,15687.24722,9.4,980.97,1642.43,100000,0.264,0.698,4.96,172.72,5,100,40
324503644,2014-01-19 18:43:45+00:00,KLAX,2014-01-19 18:36:00+00:00,39.32,-99.980003,30000,440,126,13,27520.58056,4.22,715.42,1799.49,100000,0.292,0.578,39.1,144.7,5,100,40
324517013,2014-01-19 18:43:45+00:00,KMSP,2014-01-19 19:55:00+00:00,40.529999,-91.220001,36000,376,139,16,14728.91389,4.52,620.57,1350.93,100000,0.026,0.793,28.16,53.08,5,100,40
324468313,2014-01-19 18:43:45+00:00,KSDF,2014-01-19 20:00:00+00:00,39.130001,-94.870003,35000,492,134,14,16833.08056,4.19,920.65,1906.84,100000,0.179,0.382,28.73,100.35,5,100,40
324490258,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 21:54:00+00:00,37.669998,-101.43,35000,485,118,14,30020.58056,3.24,948.37,1686.73,100000,0.3,0.523,4.8,144.36,5,100,40
324513050,2014-01-19 18:43:45+00:00,KPSP,2014-01-19 19:45:00+00:00,38.450001,-119.620003,40000,463,123,13,15833.08056,7.63,321.46,1896.42,100000,0.266,0.631,26.17,180.98,5,100,40
324515813,2014-01-19 18:43:45+00:00,KCVG,2014-01-19 20:14:00+00:00,41.529999,-99.720001,35000,491,143,15,19083.08056,5.25,739.31,1267.81,100000,0.244,0.363,16.43,188.58,5,100,40
324511533,2014-01-19 18:43:45+00:00,KBNA,2014-01-19 19:50:00+00:00,35.07,-93.400002,39000,478,100,12,16770.58056,8.11,588.95,1713.02,100000,0.284,0.608,7.25,183.39,5,100,40
324467818,2014-01-19 18:43:45+00:00,KBWI,2014-01-19 20:45:00+00:00,40.169998,-94.43,39000,492,108,13,21916.41389,1.3,477.92,1641.13,100000,0.111,0.593,33.09,58.45,5,100,40
324457086,2014-01-19 18:43:45+00:00,KDTW,2014-01-19 19:37:00+00:00,42.93,-78.32,34000,386,122,13,15103.91389,3.39,547.65,1904.52,100000,0.024,0.692,11.78,167.67,5,100,40
324467866,2014-01-19 18:43:45+00:00,KCVG,2014-01-19 19:38:00+00:00,38.450001,-89.370003,37000,518,111,13,15020.58056,5.29,622.67,1357.8,100000,0.154,0.356,12.34,102.27,5,100,40
324485523,2014-01-19 18:43:45+00:00,KSFO,2014-01-19 20:24:00+00:00,39.150002,-110.199997,36000,415,132,13,23812.24722,1.97,552.75,1114.71,100000,0.158,0.789,9.01,178.36,5,100,40
324513420,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 21:24:00+00:00,42.369999,-100.919998,33000,487,136,15,27687.24722,2.38,839.02,1122.05,100000,0.039,0.878,20.37,89.86,5,100,40
324473063,2014-01-19 18:43:45+00:00,KBNA,2014-01-19 20:50:00+00:00,40.650002,-74.879997,26400,354,113,13,21416.41389,4.45,311.5,1577.81,100000,0.244,0.627,32.67,150.05,5,100,40
324521016,2014-01-19 18:43:45+00:00,KMCI,2014-01-19 19:05:00+00:00,37.52,-93.050003,38000,389,107,14,14353.91389,1.09,332.39,1208.21,100000,0.185,0.879,8.44,75.33,5,100,40
324470930,2014-01-19 18:43:45+00:00,KATL,2014-01-19 19:34:00+00:00,37.369999,-88.349998,35000,520,142,13,14083.08056,4.93,529.19,1105.56,100000,0.177,0.889,13.84,152.79,5,100,40
324471107,2014-01-19 18:43:45+00:00,KDFW,2014-01-19 20:17:00+00:00,38.200001,-87.330002,32000,437,119,13,21145.58056,3.89,712.95,1873.3,100000,0.138,0.53,39.7,84.38,5,100,40
324468676,2014-01-19 18:43:45+00:00,KDTW,2014-01-19 19:55:00+00:00,38.119999,-87.620003,33000,432,118,16,16083.08056,5.11,965.32,1701.69,100000,0.055,0.41,22.94,141.74,5,100,40
324505154,2014-01-19 18:43:45+00:00,KLGA,2014-01-19 19:10:00+00:00,34.5,-79.5,39000,448,120,13,17624.74722,5.21,835.67,1094.89,100000,0.174,0.61,39.62,196.54,5,100,40
324468538,2014-01-19 18:43:45+00:00,KBOS,2014-01-19 19:45:00+00:00,41.299999,-80.330002,39000,494,114,14,16541.41389,7.14,549.17,1391.25,100000,0.183,0.885,33.85,75.76,5,100,40
324467797,2014-01-19 18:43:45+00:00,KBNA,2014-01-19 20:00:00+00:00,38.779999,-96.849998,39000,484,109,12,16937.24722,6.3,764.59,1702.58,100000,0.219,0.869,37.29,69.28,5,100,40
324452019,2014-01-19 18:43:45+00:00,KHOU,2014-01-19 20:15:00+00:00,32.330002,-89.400002,40000,416,117,14,17770.58056,7.53,317.52,1875.51,100000,0.233,0.81,22.99,151.91,5,100,40
324481911,2014-01-19 18:43:45+00:00,KLAX,2014-01-19 23:20:00+00:00,39.369999,-86.900002,32000,390,132,13,37958.08056,7.79,860.35,1684.92,100000,0.146,0.351,29.89,120.89,5,100,40
324503898,2014-01-19 18:43:45+00:00,KPHX,2014-01-19 20:41:00+00:00,38.43,-100.300003,34000,414,112,15,21458.08056,5.83,314.72,1341.89,100000,0.051,0.492,36.56,143.25,5,100,40
324463431,2014-01-19 18:43:45+00:00,KDSM,2014-01-19 19:14:00+00:00,40.529999,-92.43,24500,392,113,16,13249.74722,1.96,431.74,1765.01,100000,0.212,0.376,23.36,50.14,5,100,40
324512459,2014-01-19 18:43:45+00:00,KATL,2014-01-19 19:20:00+00:00,34.470001,-85.550003,22900,487,134,15,12145.58056,2.56,814.75,1288.88,100000,0.073,0.5,26.21,155.42,5,100,40
324467213,2014-01-19 18:43:45+00:00,KORD,2014-01-19 20:00:00+00:00,40.07,-82.830002,36000,364,105,15,16583.08056,8.77,870.14,1983.03,100000,0.124,0.73,16.74,149.47,5,100,40
324505244,2014-01-19 18:43:45+00:00,KATL,2014-01-19 22:35:00+00:00,45.18,-115.129997,37000,492,121,15,32541.41389,8.19,407.07,1688.66,100000,0.292,0.371,10.46,58.71,5,100,40
324468564,2014-01-19 18:43:45+00:00,KBWI,2014-01-19 20:30:00+00:00,35.779999,-91.050003,31000,441,140,12,19208.08056,7.8,860.9,1029.45,100000,0.243,0.413,32.36,146.16,5,100,40
324482032,2014-01-19 18:43:45+00:00,KSTL,2014-01-19 20:00:00+00:00,39.18,-82,36000,378,141,16,16791.41389,8.09,641.9,1616.53,100000,0.201,0.544,1.96,134.69,5,100,40
324507187,2014-01-19 18:43:45+00:00,KDTW,2014-01-19 19:15:00+00:00,43.169998,-84.800003,23000,421,124,15,14791.41389,8.42,549.75,1574.07,100000,0.078,0.429,4.17,169.17,5,100,40
324507341,2014-01-19 18:43:45+00:00,KMSP,2014-01-19 20:19:00+00:00,41.150002,-101.529999,31000,460,144,12,18666.41389,4.72,780.82,1123.4,100000,0.254,0.424,25.35,143.1,5,100,40
324463051,2014-01-19 18:43:45+00:00,KEWR,2014-01-19 17:59:00+00:00,41.369999,-77.169998,30900,525,134,14,13353.91389,3.38,452.47,1591.33,100000,0.23,0.467,12.12,116.57,5,100,40
324466362,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 19:35:00+00:00,41.330002,-75.900002,27500,479,123,12,13874.74722,9.29,520.52,1901.98,100000,0.241,0.639,38.48,115.91,5,100,40
324463092,2014-01-19 18:43:45+00:00,KMCI,2014-01-19 19:53:00+00:00,40.419998,-88.43,36000,368,109,14,15833.08056,3.03,459.45,1328.49,100000,0.212,0.505,18.77,110.66,5,100,40
324512918,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 20:29:00+00:00,42.5,-88.07,35000,522,125,14,22478.91389,9.6,719.52,1367.27,100000,0.168,0.391,27.61,181.48,5,100,40
324515888,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 22:41:00+00:00,41.119999,-110.900002,26700,455,107,15,32562.24722,1.27,863.14,1773,100000,0.049,0.562,14.72,90.11,5,100,40
324507494,2014-01-19 18:43:45+00:00,KSLC,2014-01-19 19:53:00+00:00,34.150002,-111.800003,20800,410,141,16,15916.41389,1.68,892.21,1532.8,100000,0.048,0.458,22.59,132.77,5,100,40
324482627,2014-01-19 18:43:45+00:00,KSTL,2014-01-19 19:42:00+00:00,36.150002,-90.879997,35000,450,134,14,14124.74722,7.29,452.86,1875.32,100000,0.142,0.8,12.88,41.21,5,100,40
324473331,2014-01-19 18:43:45+00:00,KORD,2014-01-19 20:32:00+00:00,42.07,-77.650002,32000,349,114,15,19437.24722,5.72,886.35,1079.25,100000,0.124,0.54,14.32,88.05,5,100,40
324513516,2014-01-19 18:43:45+00:00,KMIA,2014-01-19 19:40:00+00:00,27.120001,-83.919998,39000,528,143,15,18603.91389,3.4,549.52,1688.69,100000,0.242,0.802,22.86,162.22,5,100,40
324481206,2014-01-19 18:43:45+00:00,KTUL,2014-01-19 19:35:00+00:00,30.379999,-95.57,22900,391,118,14,14103.91389,9.95,484.34,1033.75,100000,0.286,0.569,37.27,187.28,5,100,40
324451925,2014-01-19 18:43:45+00:00,KEWR,2014-01-19 19:52:00+00:00,36.119999,-79.830002,29000,435,112,16,16166.41389,7.22,967.39,1722.02,100000,0.039,0.656,34.38,192.76,5,100,40
324504029,2014-01-19 18:43:45+00:00,KSFO,2014-01-19 20:35:00+00:00,39.970001,-109.919998,34000,419,132,13,22603.91389,8.46,593.1,1672.82,100000,0.151,0.841,14.05,159.51,5,100,40
324497885,2014-01-19 18:43:45+00:00,KLAX,2014-01-19 19:30:00+00:00,34.130001,-116.279999,35100,422,141,14,17353.91389,1.85,965.15,1938.41,100000,0.091,0.404,17.96,150.53,5,100,40
324485324,2014-01-19 18:43:45+00:00,KLAX,2014-01-19 23:25:00+00:00,39.77,-86.57,36000,395,133,15,38708.08056,8.68,535.98,1268.5,100000,0.213,0.363,2.41,113.35,5,100,40
324472650,2014-01-19 18:43:45+00:00,KHOU,2014-01-19 20:05:00+00:00,31.200001,-104.25,39700,534,124,12,16291.41389,9.88,582.72,1786.42,100000,0.141,0.364,11.33,96.35,5,100,40
324507328,2014-01-19 18:43:45+00:00,KMKE,2014-01-19 21:33:00+00:00,35.150002,-110.449997,34600,487,109,13,25416.41389,4.39,624.95,1304.3,100000,0.224,0.385,26.1,187.9,5,100,40
324507019,2014-01-19 18:43:45+00:00,KSTL,2014-01-19 19:30:00+00:00,39.419998,-87.879997,30000,357,134,14,14291.41389,3.46,743.12,1065.7,100000,0.071,0.434,37.8,95.8,5,100,40
324469157,2014-01-19 18:43:45+00:00,KSAN,2014-01-19 21:05:00+00:00,32.73,-101.019997,34000,376,131,12,23228.91389,8.33,432.5,1008.38,100000,0.292,0.748,34.39,84.19,5,100,40
324468169,2014-01-19 18:43:45+00:00,KMSP,2014-01-19 19:35:00+00:00,43.200001,-98.550003,39000,454,124,13,14083.08056,1.22,486.4,1756.81,100000,0.048,0.543,12.98,128.89,5,100,40
324452226,2014-01-19 18:43:45+00:00,KMDW,2014-01-19 19:25:00+00:00,39.880001,-85.919998,24500,378,123,13,13249.74722,4.48,591.75,1841.17,100000,0.04,0.372,26.14,90.88,5,100,40
324497851,2014-01-19 18:43:45+00:00,KBWI,2014-01-19 19:45:00+00:00,40.23,-81.050003,41000,502,108,14,14833.08056,6.53,395.95,1180.76,100000,0.169,0.641,22.91,46.16,5,100,40
324502983,2014-01-19 18:43:45+00:00,KSLC,2014-01-19 19:48:00+00:00,37.18,-114.349998,35000,450,112,13,14520.58056,4.03,705.43,1305.27,100000,0.109,0.717,7.96,157.93,5,100,40
324457299,2014-01-19 18:43:45+00:00,KSFO,2014-01-19 20:30:00+00:00,40.650002,-107.57,36000,444,135,15,25895.58056,5.34,839.98,1709.77,100000,0.09,0.567,2.58,172.12,5,100,40
324495265,2014-01-19 18:43:45+00:00,KMSP,2014-01-19 19:45:00+00:00,40.779999,-94.349998,32000,423,108,15,13770.58056,3.11,997.56,1319.89,100000,0.108,0.564,39.02,145.35,5,100,40
324469199,2014-01-19 18:43:45+00:00,KSFO,2014-01-19 21:25:00+00:00,35.18,-104.330002,37900,424,128,14,25833.08056,7.32,559.15,1885.47,100000,0.076,0.747,25.99,62.53,5,100,40
324515873,2014-01-19 18:43:45+00:00,KIAH,2014-01-19 20:01:00+00:00,35.630001,-102.199997,37000,496,114,14,17728.91389,9.27,558.37,1871.96,100000,0.262,0.522,22.87,173.81,5,100,40
324463629,2014-01-19 18:43:45+00:00,KMCI,2014-01-19 20:58:00+00:00,35.119999,-82.370003,26400,370,132,12,21666.41389,4.91,328.83,1471.3,100000,0.065,0.842,6.02,130.9,5,100,40
324515225,2014-01-19 18:43:45+00:00,KPHX,2014-01-19 19:40:00+00:00,34.419998,-116.82,39000,471,135,13,13708.08056,9.12,412.49,1547.08,100000,0.125,0.895,15.75,45.38,5,100,40
324490260,2014-01-19 18:43:45+00:00,KJFK,2014-01-19 20:05:00+00:00,38.720001,-97.370003,35000,504,120,12,27187.24722,1.9,487.73,1966.59,100000,0.193,0.445,13.69,112.86,5,100,40
324507470,2014-01-19 18:43:45+00:00,KSFO,2014-01-19 20:33:00+00:00,33.77,-114.32,31600,387,117,15,18416.41389,8.69,819.83,1174.46,100000,0.172,0.852,32.96,190.86,5,100,40
324511065,2014-01-19 18:43:45+00:00,KCLE,2014-01-19 19:52:00+00:00,35.970001,-81.879997,33000,404,122,15,16270.58056,5.21,577.64,1225.44,100000,0.078,0.858,34.06,196.14,5,100,40
324473299,2014-01-19 18:43:45+00:00,KMIA,2014-01-19 20:56:00+00:00,36.169998,-77.07,31900,456,126,14,22249.74722,9.06,556.52,1601.46,100000,0.095,0.698,28.15,112.17,5,100,40
324490105,2014-01-19 18:43:45+00:00,KDFW,2014-01-19 20:10:00+00:00,34.43,-106.230003,39000,496,121,15,17666.41389,6.27,836.98,1277.32,100000,0.215,0.489,7.57,154.69,5,100,40
324506874,2014-01-19 18:43:45+00:00,KMDW,2014-01-19 20:15:00+00:00,40.970001,-79.07,36000,376,101,16,17583.08056,1.16,889.19,1775.75,100000,0.139,0.635,37.1,140.1,5,100,40
324469204,2014-01-19 18:43:45+00:00,KSFO,2014-01-19 20:30:00+00:00,37.299999,-110.580002,36000,417,111,16,20999.74722,3.99,457.57,1585.12,100000,0.244,0.55,28.7,143.76,5,100,40
324468368,2014-01-19 18:43:45+00:00,KSLC,2014-01-19 19:52:00+00:00,39.98,-106.349998,29200,445,123,14,14916.41389,3.51,503.18,1603.03,100000,0.283,0.419,19.58,193.89,5,100,40
324513380,2014-01-19 18:43:45+00:00,KIAD,2014-01-19 22:40:00+00:00,39.119999,-114.019997,37000,485,140,16,33103.91389,2.7,726.31,1719.27,100000,0.221,0.405,3.08,99.71,5,100,40
324515976,2014-01-19 18:43:45+00:00,KPHX,2014-01-19 19:28:00+00:00,36.419998,-112.379997,31000,469,106,15,13124.74722,5.96,831.1,1459.1,100000,0.115,0.722,13.76,196.44,5,100,40
324507386,2014-01-19 18:43:45+00:00,KORD,2014-01-19 19:45:00+00:00,40.279999,-92.330002,33000,490,122,13,16374.74722,1.71,566.52,1420.28,100000,0.023,0.855,10.78,74.18,5,100,40
324491264,2014-01-19 18:43:45+00:00,KBNA,2014-01-19 19:50:00+00:00,37.68,-84,28000,420,142,15,15478.91389,7.34,948.74,1457.04,100000,0.161,0.571,28.18,136.09,5,100,40
